answer,question,context,gemma_query,rouge1,rouge2,rougeL,exact_match,bleu_score
"SELECT location_attendance FROM table_name_66 WHERE opponent = ""at denver nuggets""",What Location Attendance has an Opponent of at denver nuggets?,"CREATE TABLE table_name_66 (location_attendance VARCHAR, opponent VARCHAR)","SELECT location_attendance FROM table_name_66 WHERE opponent = ""denver nuggets""",0.8421052581717452,0.7058823479584776,0.8421052581717452,0,0.8428014430784181
"SELECT win__percentage FROM table_name_51 WHERE _number_of_bids = 2 AND conference = ""west coast""","When the conference is west coast and the number of bids are at 2, what's the percentage of games won?","CREATE TABLE table_name_51 (win__percentage VARCHAR, _number_of_bids VARCHAR, conference VARCHAR)","SELECT COUNT(win__percentage) FROM table_name_51 WHERE _number_of_bids = 2 AND conference = ""west coast""",0.9166666616666667,0.8333333283333335,0.9166666616666667,0,0.8114217758899006
"SELECT nominee FROM table_name_64 WHERE category = ""best costume design""",What is the Nominee from the Category that is best costume design?,"CREATE TABLE table_name_64 (nominee VARCHAR, category VARCHAR)","SELECT nominee FROM table_name_64 WHERE category = ""best costume design""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT grand_prix FROM table_name_24 WHERE fastest_lap = ""gerhard berger"" AND pole_position = ""jacques villeneuve""",Which grand prix had gerhard berger in his fastest lap and a jacques villeneuve pole position?,"CREATE TABLE table_name_24 (grand_prix VARCHAR, fastest_lap VARCHAR, pole_position VARCHAR)","SELECT grand_prix FROM table_name_24 WHERE fastest_lap = ""gerhard berger"" AND pole_position = ""jacques villeneuve""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT name FROM table_name_95 WHERE position = ""guard""",What is the players name in the guard position?,"CREATE TABLE table_name_95 (name VARCHAR, position VARCHAR)","SELECT name FROM table_name_95 WHERE position = ""guard""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT COUNT(games) FROM table_name_21 WHERE rushes = 41 AND yards < 197,How many games had 41 rushes and were than 197 yards?,"CREATE TABLE table_name_21 (games VARCHAR, rushes VARCHAR, yards VARCHAR)",SELECT COUNT(games) FROM table_name_21 WHERE rushes = 41 AND yards > 197,0.9166666616666667,0.8181818131818183,0.9166666616666667,0,0.8979542144404234
"SELECT T1.id, T1.Name, T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id = T1.id GROUP BY T1.id ORDER BY COUNT(*) DESC","What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.","CREATE TABLE medicine_enzyme_interaction (medicine_id VARCHAR); CREATE TABLE medicine (id VARCHAR, Name VARCHAR, FDA_approved VARCHAR)","SELECT medicine_id, Name FROM medicine WHERE NOT medicine_id IN (SELECT medicine_id FROM medicine_enzyme_interaction) ORDER BY medicine_id DESC",0.4117647010380623,0.09302325114115761,0.4117647010380623,0,0.12554049079368507
"SELECT outcome FROM table_name_57 WHERE tournament = ""mexico f12, obregón""","Name the outcome with tournament of mexico f12, obregón","CREATE TABLE table_name_57 (outcome VARCHAR, tournament VARCHAR)","SELECT outcome FROM table_name_57 WHERE tournament = ""mexico f12, obregón""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT SUM(points_2) FROM table_name_98 WHERE goals_for > 52 AND team = ""altrincham""",What is the sum of Altrincham's Points 2 when they had more than 52 Goals For?,"CREATE TABLE table_name_98 (points_2 INTEGER, goals_for VARCHAR, team VARCHAR)","SELECT SUM(points_2) FROM table_name_98 WHERE goals_for = 52 AND team = ""altrincham""",0.9565217341398866,0.8181818131818183,0.9565217341398866,0,0.8895260356363631
"SELECT notes FROM table_1000181_1 WHERE current_slogan = ""SOUTH AUSTRALIA""",Tell me what the notes are for South Australia ,"CREATE TABLE table_1000181_1 (notes VARCHAR, current_slogan VARCHAR)","SELECT notes FROM table_1000181_1 WHERE current_slogan = ""The Home of the Blues""",0.6666666617687076,0.6315789424930748,0.6666666617687076,0,0.6859238121837058
"SELECT venue FROM table_name_85 WHERE h_a_n = ""neutral"" AND pos < 3 AND score = ""141""","Which venue has a neutral H/A/N, lower than position 3 and a score of 141?","CREATE TABLE table_name_85 (venue VARCHAR, score VARCHAR, h_a_n VARCHAR, pos VARCHAR)","SELECT venue FROM table_name_85 WHERE h_a_n = ""h"" AND pos = ""3"" AND score = ""141""",0.8148148098216735,0.6666666616666668,0.8148148098216735,0,0.7170627148765869
"SELECT diameter FROM table_name_74 WHERE theme = ""dog sled (gold variant)""",What is the Diameter of the Dog Sled (gold variant) Theme coin?,"CREATE TABLE table_name_74 (diameter VARCHAR, theme VARCHAR)","SELECT diameter FROM table_name_74 WHERE theme = ""dog sled (gold variant)""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT show FROM table_name_45 WHERE year < 2011 AND episode_title = ""part 3""",Which show had a part 3 before 2011?,"CREATE TABLE table_name_45 (show VARCHAR, year VARCHAR, episode_title VARCHAR)","SELECT show FROM table_name_45 WHERE year > 2011 AND episode_title = ""part 3""",0.9230769180769233,0.8333333283333335,0.9230769180769233,0,0.8656030552541708
"SELECT AVG(rank) FROM table_name_79 WHERE status = ""proposed"" AND floors = 80 AND name = ""celestia spaces 4""","What rank has a status of proposed, with 80 floors for Celestia Spaces 4?","CREATE TABLE table_name_79 (rank INTEGER, name VARCHAR, status VARCHAR, floors VARCHAR)","SELECT SUM(rank) FROM table_name_79 WHERE status = ""proposed"" AND floors = 80",0.7692307643491124,0.6428571380867347,0.7692307643491124,0,0.6208025400160201
"SELECT runner_s__up FROM table_name_42 WHERE tournament = ""atlantic city classic""",Who is the runner-up of Atlantic city classic?,"CREATE TABLE table_name_42 (runner_s__up VARCHAR, tournament VARCHAR)","SELECT runner_s__up FROM table_name_42 WHERE tournament = ""atlantic city classic""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT netflix FROM table_name_99 WHERE segment_b = ""aerospace fuel lines""",Segment B of aerospace fuel lines is what netflix episode?,"CREATE TABLE table_name_99 (netflix VARCHAR, segment_b VARCHAR)","SELECT netflix FROM table_name_99 WHERE segment_b = ""aerospace fuel lines""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT rank_points FROM table_name_77 WHERE event = ""wc milan"" AND shooter = ""lalita yauhleuskaya ( aus )""","What is Rank Points, when Event is ""WC Milan"", and when Shooter is ""Lalita Yauhleuskaya ( AUS )""?","CREATE TABLE table_name_77 (rank_points VARCHAR, event VARCHAR, shooter VARCHAR)","SELECT rank_points FROM table_name_77 WHERE event = ""wc milan"" AND shooter = ""lalita yauhleuskaya ( aus )""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT COUNT(bronze) FROM table_name_97 WHERE gold < 2 AND silver > 1,"What is the total number of bronze that has less than 2 gold, and more than 1 silver?","CREATE TABLE table_name_97 (bronze VARCHAR, gold VARCHAR, silver VARCHAR)",SELECT COUNT(bronze) FROM table_name_97 WHERE gold = 2 AND silver > 1,0.9166666616666667,0.8181818131818183,0.9166666616666667,0,0.8492326635760689
"SELECT song FROM table_name_23 WHERE year < 2013 AND music_director = ""yuvan shankar raja"" AND film = ""billa ii""",Tell me the song with year before 2013 and music director of yuvan shankar raja and film of billa ii,"CREATE TABLE table_name_23 (song VARCHAR, film VARCHAR, year VARCHAR, music_director VARCHAR)","SELECT song FROM table_name_23 WHERE year > 2013 AND music_director = ""yuvan shankar raja"" AND film = ""billa ii""",0.9411764655882354,0.888888883888889,0.9411764655882354,0,0.9061874434879645
"SELECT 2008 FROM table_name_2 WHERE 2009 = ""heartland high tech""",What is the 2008 for 2009 heartland high tech?,CREATE TABLE table_name_2 (Id VARCHAR),"SELECT 2008 FROM table_name_2 WHERE 2009 = ""1r""",0.7777777728395062,0.7499999950781251,0.7777777728395062,0,0.7416367431893484
"SELECT AVG(bronze) FROM table_name_8 WHERE nation = ""kyrgyzstan"" AND silver > 0",What is the bronze for Kyrgyzstan nation with a silver record of greater than 0?,"CREATE TABLE table_name_8 (bronze INTEGER, nation VARCHAR, silver VARCHAR)","SELECT MIN(bronze) FROM table_name_8 WHERE nation = ""kyrgyzstan"" AND silver > 0",0.9166666616666667,0.8181818131818183,0.9166666616666667,0,0.9086549610666288
"SELECT surface FROM table_name_49 WHERE championship = ""australian open""","What is Surface, when Championship is Australian Open?","CREATE TABLE table_name_49 (surface VARCHAR, championship VARCHAR)","SELECT surface FROM table_name_49 WHERE championship = ""australian open""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT team FROM table_23284271_10 WHERE high_rebounds = ""Dirk Nowitski (13)""",Which team has dirk nowitski (13) as high rebounds?,"CREATE TABLE table_23284271_10 (team VARCHAR, high_rebounds VARCHAR)","SELECT team FROM table_23284271_10 WHERE high_rebounds = ""Dirk Nowitzki (13)""",0.899999995,0.7777777727777778,0.899999995,0,0.8578928092681435
"SELECT MAX(year) FROM table_2941848_2 WHERE s_field_reporter = ""Steve Lyons""",What is the highest year with field reporter Steve Lyons?,"CREATE TABLE table_2941848_2 (year INTEGER, s_field_reporter VARCHAR)","SELECT MAX(year) FROM table_2941848_2 WHERE s_field_reporter = ""Steve Lyons""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT podiums FROM table_name_65 WHERE season > 2008 AND series = ""gp2 asia series""","What is the value for Podiums, when the Season is after 2008, and when the Series is GP2 Asia Series?","CREATE TABLE table_name_65 (podiums VARCHAR, season VARCHAR, series VARCHAR)","SELECT podiums FROM table_name_65 WHERE season = 2008 AND series = ""gp2 asia series""",0.9629629579698218,0.8461538411538462,0.9629629579698218,0,0.8578928092681435
"SELECT candidates FROM table_1342218_5 WHERE district = ""Arkansas 2""",Who is the candidate for the district Arkansas 2?,"CREATE TABLE table_1342218_5 (candidates VARCHAR, district VARCHAR)","SELECT candidates FROM table_1342218_5 WHERE district = ""Arkansas 2""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT first_elected FROM table_2668378_5 WHERE district = ""Kentucky 1""",Name the first elected for kentucky 1,"CREATE TABLE table_2668378_5 (first_elected VARCHAR, district VARCHAR)","SELECT first_elected FROM table_2668378_5 WHERE district = ""Kentucky 1""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT AVG(population) FROM table_name_48 WHERE median_family_income = ""$48,446"" AND number_of_households > 35 OFFSET 343","What is the population where the median family income is $48,446 and there are more than 35,343 households?","CREATE TABLE table_name_48 (population INTEGER, median_family_income VARCHAR, number_of_households VARCHAR)","SELECT SUM(population) FROM table_name_48 WHERE median_family_income = ""$48,446"" AND number_of_households > 35,343",0.7692307642603551,0.666666661701389,0.7692307642603551,0,0.8445151208772839
"SELECT written_by FROM table_27657925_1 WHERE no_in_series = ""62""",When 62 is the number in series who is the writer?,"CREATE TABLE table_27657925_1 (written_by VARCHAR, no_in_series VARCHAR)",SELECT written_by FROM table_27657925_1 WHERE no_in_series = 62,0.874999995,0.8571428521428571,0.874999995,0,0.852441993698944
"SELECT high_assists FROM table_27700530_11 WHERE team = ""Houston""",Who had highest assists at the game against Houston?,"CREATE TABLE table_27700530_11 (high_assists VARCHAR, team VARCHAR)","SELECT high_assists FROM table_27700530_11 WHERE team = ""Houston""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(sanya) FROM table_26894949_2 WHERE distance = ""abu_dhabi""",How many time was the distance Abu Dhabi?,"CREATE TABLE table_26894949_2 (sanya VARCHAR, distance VARCHAR)","SELECT sanya FROM table_26894949_2 WHERE distance = ""100m""",0.749999995,0.5714285664285715,0.749999995,0,0.5056231736827436
SELECT result FROM table_name_91 WHERE week = 1,What is the result of the week 1 game?,"CREATE TABLE table_name_91 (result VARCHAR, week VARCHAR)",SELECT result FROM table_name_91 WHERE week = 1,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT school_club_team FROM table_name_35 WHERE player = ""john crotty""",What school does John Crotty play for?,"CREATE TABLE table_name_35 (school_club_team VARCHAR, player VARCHAR)","SELECT school_club_team FROM table_name_35 WHERE player = ""john crotty""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT bore FROM table_name_9 WHERE name = ""18 ab""",What bore goes with an 18 AB?,"CREATE TABLE table_name_9 (bore VARCHAR, name VARCHAR)","SELECT bore FROM table_name_9 WHERE name = ""18 ab""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT ratt FROM table_name_97 WHERE long = ""78""",What is the Ratt of the year with a 78 long?,"CREATE TABLE table_name_97 (ratt VARCHAR, long VARCHAR)",SELECT ratt FROM table_name_97 WHERE long = 78,0.874999995,0.8571428521428571,0.874999995,0,0.7817032396134896
"SELECT year_joined FROM table_name_83 WHERE mascot = ""vikings""",Which year did the school with the mascot of the Vikings join?,"CREATE TABLE table_name_83 (year_joined VARCHAR, mascot VARCHAR)","SELECT year_joined FROM table_name_83 WHERE mascot = ""vikings""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT retitled_as_same FROM table_name_44 WHERE returning = ""april 3"" AND previous_network = ""lifetime""",Which show returns april 3 with a Previous Network of lifetime?,"CREATE TABLE table_name_44 (retitled_as_same VARCHAR, returning VARCHAR, previous_network VARCHAR)","SELECT retitled_as_same FROM table_name_44 WHERE returning = ""april 3"" AND previous_network = ""lifetime""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT T1.datetime_detention_start, datetime_detention_end FROM Detention AS T1 JOIN Teachers AS T2 ON T1.teacher_id = T2.teacher_id WHERE T2.last_name = ""Schultz""","Find the start and end dates of detentions of teachers with last name ""Schultz"".","CREATE TABLE Detention (datetime_detention_start VARCHAR, teacher_id VARCHAR); CREATE TABLE Teachers (teacher_id VARCHAR, last_name VARCHAR)","SELECT T1.datetime_detention_start, T1.datetime_detention_end FROM Detention AS T1 JOIN Teachers AS T2 ON T1.teacher_id = T2.teacher_id WHERE T2.last_name = ""Schultz""",0.999999995,0.9333333283358024,0.999999995,0,0.9202663016973823
"SELECT 3 AS rd_place FROM table_name_39 WHERE score = ""1-0""",What's in third place that's going 1-0?,CREATE TABLE table_name_39 (score VARCHAR),"SELECT third FROM table_name_39 WHERE score = ""1-0""",0.7777777728395062,0.6249999950781252,0.7777777728395062,0,0.6823510398891234
"SELECT terminus FROM table_name_4 WHERE color = ""sapphire""",The color sapphire is assigned to which Terminus?,"CREATE TABLE table_name_4 (terminus VARCHAR, color VARCHAR)","SELECT terminus FROM table_name_4 WHERE color = ""blue""",0.874999995,0.8571428521428571,0.874999995,0,0.855526185871245
SELECT MIN(poles) FROM table_16710541_2,What is the lowest number of poles?,CREATE TABLE table_16710541_2 (poles INTEGER),SELECT MIN(poles) FROM table_16710541_2,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT record FROM table_name_12 WHERE method = ""tko (elbows)""",What was the record when the TKO (elbows) method was used?,"CREATE TABLE table_name_12 (record VARCHAR, method VARCHAR)","SELECT record FROM table_name_12 WHERE method = ""tko (elbows)""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT SUM(caps) FROM table_name_83 WHERE goals < 9 AND rank > 8,What is the sum of caps for players with less than 9 goals ranked below 8?,"CREATE TABLE table_name_83 (caps INTEGER, goals VARCHAR, rank VARCHAR)",SELECT SUM(caps) FROM table_name_83 WHERE goals = 9 AND rank < 8,0.9166666616666667,0.6363636313636364,0.8333333283333335,0,0.7550864799849174
"SELECT neon FROM table_name_61 WHERE krypton = ""213""",What neon has a krypton of 213?,"CREATE TABLE table_name_61 (neon VARCHAR, krypton VARCHAR)","SELECT neon FROM table_name_61 WHERE krypton = ""213""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT venue FROM table_name_82 WHERE against < 6,Which Venue has Against smaller than 6?,"CREATE TABLE table_name_82 (venue VARCHAR, against INTEGER)",SELECT venue FROM table_name_82 WHERE against < 6,0.999999995,0.999999995,0.999999995,1,1.0
SELECT T1.Service_Type_Description FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code = T2.Service_Type_Code WHERE T2.Product_Price > 100,What are the descriptions of the service types with product price above 100?,"CREATE TABLE Services (Service_Type_Code VARCHAR, Product_Price INTEGER); CREATE TABLE Ref_Service_Types (Service_Type_Description VARCHAR, Service_Type_Code VARCHAR)",SELECT Service_Type_Description FROM Ref_Service_Types WHERE Service_Type_Code > 100,0.6666666622222223,0.21428571053571432,0.6666666622222223,0,0.22467046860461792
"SELECT transfer_window FROM table_name_15 WHERE name = ""giuly""",Name the transfer wind for giuly,"CREATE TABLE table_name_15 (transfer_window VARCHAR, name VARCHAR)","SELECT transfer_window FROM table_name_15 WHERE name = ""giuly""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT award FROM table_name_55 WHERE category = ""best new artist""",Which award is for the category Best New Artist?,"CREATE TABLE table_name_55 (award VARCHAR, category VARCHAR)","SELECT award FROM table_name_55 WHERE category = ""best new artist""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT office FROM table_name_63 WHERE republican_ticket = ""daniel h. conway""",Which Office has a Republican ticket of daniel h. conway?,"CREATE TABLE table_name_63 (office VARCHAR, republican_ticket VARCHAR)","SELECT office FROM table_name_63 WHERE republican_ticket = ""daniel h. conway""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT result FROM table_name_50 WHERE year < 2009 AND award = ""mercury prize""","In what year, prior to 2009, was the Mercury Prize awarded?","CREATE TABLE table_name_50 (result VARCHAR, year VARCHAR, award VARCHAR)","SELECT result FROM table_name_50 WHERE year = 2009 AND award = ""mercury prize""",0.959999995008,0.8333333283333335,0.959999995008,0,0.8492326635760689
"SELECT SUM(overall) FROM table_name_2 WHERE player = ""charles white"" AND round < 1","What is the total overall in round 1, in which Charles White was a player?","CREATE TABLE table_name_2 (overall INTEGER, player VARCHAR, round VARCHAR)","SELECT SUM(overall) FROM table_name_2 WHERE player = ""charles white"" AND round < 1",0.999999995,0.999999995,0.999999995,1,1.0
SELECT T2.star_rating_description FROM HOTELS AS T1 JOIN Ref_Hotel_Star_Ratings AS T2 ON T1.star_rating_code = T2.star_rating_code WHERE T1.price_range > 10000,What are the star rating descriptions of the hotels with price above 10000?,"CREATE TABLE HOTELS (star_rating_code VARCHAR, price_range INTEGER); CREATE TABLE Ref_Hotel_Star_Ratings (star_rating_description VARCHAR, star_rating_code VARCHAR)",SELECT DISTINCT T1.star_rating_description FROM HOTELS AS T1 JOIN Ref_Hotel_Star_Ratings AS T2 ON T1.star_rating_code = T2.star_rating_code,0.8275862019500595,0.7368421003185596,0.8275862019500595,0,0.784750027937169
"SELECT surface FROM table_name_17 WHERE score = ""6–4, 2–6, 3–6""","What was the Surface when the Score was 6–4, 2–6, 3–6?","CREATE TABLE table_name_17 (surface VARCHAR, score VARCHAR)","SELECT surface FROM table_name_17 WHERE score = ""6–4, 2–6, 3–6""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT location FROM table_name_7 WHERE time = ""2:33""",Where was the fight located that lasted a time of 2:33?,"CREATE TABLE table_name_7 (location VARCHAR, time VARCHAR)","SELECT location FROM table_name_7 WHERE time = ""2:33""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_name_22 WHERE result = ""3-1""",When was the result 3-1?,"CREATE TABLE table_name_22 (date VARCHAR, result VARCHAR)","SELECT date FROM table_name_22 WHERE result = ""3-1""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_name_22 WHERE country = ""united states"" AND venue = ""mandalay bay resort""","When is Country of united states, and a Venue of mandalay bay resort in?","CREATE TABLE table_name_22 (date VARCHAR, country VARCHAR, venue VARCHAR)","SELECT date FROM table_name_22 WHERE country = ""united states"" AND venue = ""mandalay bay resort""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT status FROM table_name_79 WHERE country = ""eng"" AND name = ""farquharson""",What is the status of the ENG Country with the name of Farquharson?,"CREATE TABLE table_name_79 (status VARCHAR, country VARCHAR, name VARCHAR)","SELECT status FROM table_name_79 WHERE country = ""eng"" AND name = ""farquharson""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT award_name FROM table_15584199_3 WHERE team_name = ""BLACK OCEAN CURRENT""",Name the award name for black ocean current,"CREATE TABLE table_15584199_3 (award_name VARCHAR, team_name VARCHAR)","SELECT award_name FROM table_15584199_3 WHERE team_name = ""Black Ocean Current""",0.699999995,0.6666666616666668,0.699999995,0,0.794834366062997
"SELECT MIN(number_of_seats) FROM table_name_21 WHERE current_status = ""retired"" AND quantity < 8",What is the smallest number of seats in a vehicle currently retired and in quantities less than 8?,"CREATE TABLE table_name_21 (number_of_seats INTEGER, current_status VARCHAR, quantity VARCHAR)","SELECT MIN(number_of_seats) FROM table_name_21 WHERE current_status = ""retired"" AND quantity < 8",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT T2.dept_name, T2.dept_address FROM student AS T1 JOIN department AS T2 ON T1.dept_code = T2.dept_code GROUP BY T1.dept_code ORDER BY COUNT(*) DESC LIMIT 1",Find the name and address of the department that has the highest number of students.,"CREATE TABLE student (dept_code VARCHAR); CREATE TABLE department (dept_name VARCHAR, dept_address VARCHAR, dept_code VARCHAR)","SELECT T1.dept_name, T1.dept_address FROM department AS T1 JOIN student AS T2 ON T1.dept_code = T2.dept_code GROUP BY T1.dept_name ORDER BY COUNT(*) DESC LIMIT 1",0.9756097511005354,0.7272727222743802,0.8780487754907793,0,0.75486685329009
"SELECT song_name, releasedate FROM song ORDER BY releasedate DESC LIMIT 1",What is the name of the song that was released in the most recent year?,"CREATE TABLE song (song_name VARCHAR, releasedate VARCHAR)",SELECT song_name FROM song WHERE releasedate = (SELECT MAX(releasedate) FROM song),0.3999999950000001,0.09999999500000027,0.3999999950000001,0,0.17181529671327242
"SELECT COUNT(lane) FROM table_name_29 WHERE heat = 3 AND name = ""cxhristy ekpukhon ihunaegbo""",what is the number of times that the heat is 3 and the name is cxhristy ekpukhon ihunaegbo?,"CREATE TABLE table_name_29 (lane VARCHAR, heat VARCHAR, name VARCHAR)","SELECT COUNT(lane) FROM table_name_29 WHERE heat = ""3"" AND name = ""cxhristy ekpukhon ihunaegbo""",0.9230769180769233,0.8461538411538462,0.9230769180769233,0,0.8127596564026885
"SELECT record FROM table_23186738_6 WHERE team = ""Houston""",Name the record for houston,"CREATE TABLE table_23186738_6 (record VARCHAR, team VARCHAR)","SELECT record FROM table_23186738_6 WHERE team = ""Houston""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT SUM(week) FROM table_name_49 WHERE opponent = ""san diego chargers""",What is the total number of weeks that the buffalo bills played against the San Diego Chargers?,"CREATE TABLE table_name_49 (week INTEGER, opponent VARCHAR)","SELECT SUM(week) FROM table_name_49 WHERE opponent = ""san diego chargers""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT product_id FROM product_suppliers ORDER BY total_amount_purchased DESC LIMIT 3,What are the ids of the top three products that were purchased in the largest amount?,"CREATE TABLE product_suppliers (product_id VARCHAR, total_amount_purchased VARCHAR)",SELECT product_id FROM product_suppliers ORDER BY total_amount_purchased DESC LIMIT 3,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(*) FROM country WHERE continent = ""Asia""",how many countries are in Asia?,CREATE TABLE country (continent VARCHAR),"SELECT COUNT(*) FROM country WHERE continent = ""Asia""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT competition FROM table_name_65 WHERE year = 2008 AND surface = ""carpet"" AND date = ""31 jan""","Which competition has a Year of 2008, a Surface of carpet, and a Date of 31 jan?","CREATE TABLE table_name_65 (competition VARCHAR, date VARCHAR, year VARCHAR, surface VARCHAR)","SELECT competition FROM table_name_65 WHERE year = 2008 AND surface = ""carpet"" AND date = ""31 jan""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT collaboration FROM table_name_7 WHERE name = ""sbi-087"" AND indication = ""rheumatoid arthritis""",What company collaborated in SBI-087 for rheumatoid arthritis?,"CREATE TABLE table_name_7 (collaboration VARCHAR, name VARCHAR, indication VARCHAR)","SELECT collaboration FROM table_name_7 WHERE name = ""sbi-087"" AND indication = ""rheumatoid arthritis""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT high_assists FROM table_name_78 WHERE date = ""march 30""",who had the high assists on march 30?,"CREATE TABLE table_name_78 (high_assists VARCHAR, date VARCHAR)","SELECT high_assists FROM table_name_78 WHERE date = ""march 30""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(attendance) FROM table_14102379_4 WHERE stadium = ""Cotton Bowl""", how many attendance with stadium being cotton bowl,"CREATE TABLE table_14102379_4 (attendance VARCHAR, stadium VARCHAR)","SELECT COUNT(attendance) FROM table_14102379_4 WHERE stadium = ""Cotton Bowl""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT party FROM table_name_3 WHERE minister = ""parker moloney"" AND title = ""minister for markets""",What was Parker Moloney's party affiliation when he was the Minister for Markets?,"CREATE TABLE table_name_3 (party VARCHAR, minister VARCHAR, title VARCHAR)","SELECT party FROM table_name_3 WHERE minister = ""parker moloney"" AND title = ""minister for markets""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT candidates FROM table_1342331_18 WHERE district = ""Louisiana 6""",What candidate is in Louisiana 6?,"CREATE TABLE table_1342331_18 (candidates VARCHAR, district VARCHAR)","SELECT candidates FROM table_1342331_18 WHERE district = ""Louisiana 6""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT Carrier FROM phone GROUP BY Carrier ORDER BY COUNT(*) DESC LIMIT 1,Show the most frequently used carrier of the phones.,CREATE TABLE phone (Carrier VARCHAR),SELECT Carrier FROM phone GROUP BY Carrier ORDER BY COUNT(*) DESC LIMIT 1,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT city FROM table_name_26 WHERE prize = ""€880,000""","What is the City, when the Prize is €880,000?","CREATE TABLE table_name_26 (city VARCHAR, prize VARCHAR)","SELECT city FROM table_name_26 WHERE prize = ""€880,000""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT longitude FROM table_18600760_9 WHERE ansi_code = 1759682,What is the longitude of the township at ANSI code 1759682?,"CREATE TABLE table_18600760_9 (longitude VARCHAR, ansi_code VARCHAR)",SELECT longitude FROM table_18600760_9 WHERE ansi_code = 1759682,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT city FROM table_name_96 WHERE icao = ""vccj""",Which city has an ICAO of VCCJ?,"CREATE TABLE table_name_96 (city VARCHAR, icao VARCHAR)","SELECT city FROM table_name_96 WHERE icao = ""vccj""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT player FROM table_name_31 WHERE date = ""12-03-2003""",What is the Player with a Date with 12-03-2003?,"CREATE TABLE table_name_31 (player VARCHAR, date VARCHAR)","SELECT player FROM table_name_31 WHERE date = ""12-03-2003""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MIN(league) FROM table_17505751_5 WHERE total = 8 AND copa_del_rey = 0,when the total is 8 and copa del rey is 0 what is the minimum league,"CREATE TABLE table_17505751_5 (league INTEGER, total VARCHAR, copa_del_rey VARCHAR)",SELECT MIN(league) FROM table_17505751_5 WHERE total = 8 AND copa_del_rey = 0,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT elevator FROM table_name_10 WHERE elector = ""gerardo""",What is listed for the Elevator that has the Elector of Gerardo?,"CREATE TABLE table_name_10 (elevator VARCHAR, elector VARCHAR)","SELECT elevator FROM table_name_10 WHERE elector = ""gerardo""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT branding FROM table_2523809_1 WHERE callsign = ""KRCA-TV""",List the branding for krca-tv.,"CREATE TABLE table_2523809_1 (branding VARCHAR, callsign VARCHAR)","SELECT branding FROM table_2523809_1 WHERE callsign = ""KRCA-TV""",0.999999995,0.999999995,0.999999995,1,1.0
